year,make,model,price,mileage,dealer,city,state,website
2018,Volvo,Vnl780,79950.0,470526,Arrow Truck Sales,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl780-2018/ee-listing-42139051
2019,Peterbilt,579,91950.0,432765,Arrow Truck Sales,Fontana, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42080389
2018,Freightliner,Cascadi,69950.0,506532,Arrow Truck Sales,Fresno, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42142440
2000,Peterbilt,330,35500.0,74467,J&B Pavelka Inc,Robstown, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/330-2000/ee-listing-42111271
2017,Freightliner,Cascadia125,68900.0,749067,SelecTrucks of Atlanta,McDonough, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2017/ee-listing-42122330
2019,Freightliner,Cascadia126,68500.0,507301,Doggett Freightliner,Pharr, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia126-2019/ee-listing-42159668
2019,Mack,Anthem,94950.0,436395,Arrow Truck Sales,Conley, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/anthem-2019/ee-listing-42159509
2018,Mack,Cxu613,69950.0,498314,Arrow Truck Sales,Dallas, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/cxu613-2018/ee-listing-42183820
2020,International,L,69900.0,369067,Diamond Truck Sales Inc,Bakersfield, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt-2020/ee-listing-42170499
2016,International,Pros,39990.0,682696,Doggett Freightliner,North Little Rock, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/prostar-2016/ee-listing-42135103
2020,Volvo,Vnl64T760,114950.0,408944,Bruckner Truck Sales,Fort Worth, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl760-2020/ee-listing-42164823
2019,Peterbilt,579,143500.0,372631,The Peterbilt Store,West Columbia, SC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42170556
2014,Mack,PinnacleCxu613,44900.0,586636,Bergey's Truck Centers,Vineland, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/pinnaclecxu613-2014/ee-listing-42178960
2020,Freightliner,Cascadi,80700.0,541352,Schneider,Charlotte, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2020/ee-listing-42136376
2019,Peterbilt,579,89000.0,374234,Bergey's Truck Centers,Carlisle, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42130758
2019,Kenworth,T680,79950.0,586220,Arrow Truck Sales,Dallas, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42183814
2017,Kenworth,T680,64950.0,594533,Arrow Truck Sales,Tampa, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2017/ee-listing-42127756
2007,Freightliner,Fld132ClassicXl,52900.0,179865,TSI Truck Sales,Lake Wales, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/fld132classicxl-2007/ee-listing-42120027
2018,Volvo,Vnl630,62950.0,571300,Arrow Truck Sales,Elizabeth, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl630-2018/ee-listing-42132467
2019,Mack,Anthem64T,74900.0,480318,Diamond Truck Sales Inc,Turlock, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/anthem64t-2019/ee-listing-42170535
2019,Peterbilt,579,129900.0,347332,The Peterbilt Store,Fort Pierce, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42121364
2019,International,Lt6256X4,88250.0,263620,International Used Truck Center,Charlotte, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2019/ee-listing-42140081
2018,Kenworth,T680,84950.0,541147,Arrow Truck Sales,Tampa, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2018/ee-listing-42073880
2017,Freightliner,Cascadi,64950.0,546353,Arrow Truck Sales,French Camp, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2017/ee-listing-42142442
2019,Kenworth,T680,94950.0,464226,Arrow Truck Sales,French Camp, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42165513
2018,Kenworth,T680,79950.0,412576,Western Truck Center of West Sacramento,West Sacramento, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2018/ee-listing-42099445
2021,Freightliner,Cascadi,149500.0,191000,Trux and Equipment,Seville, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2021/ee-listing-42171976
2007,Mack,Ch613,68500.0,351000,J&B Pavelka Inc,Robstown, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/ch613-2007/ee-listing-42053420
2019,Peterbilt,579,94900.0,324336,WE Sales,Fargo, ND,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42172003
2017,Freightliner,Cascadi,59950.0,553115,Arrow Truck Sales,Phoenix, AZ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2017/ee-listing-42177654
2018,International,L,49900.0,499158,Diamond Truck Sales Inc,Bakersfield, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt-2018/ee-listing-42170519
2018,Volvo,Vnl,93375.0,229161,International Used Truck Center,Conley, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl-2018/ee-listing-42140184
2015,Mack,PinnacleCxu612,24900.0,541851,Bergey's Truck Centers,Pennsauken, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/pinnaclecxu612-2015/ee-listing-42138075
2016,Freightliner,Cascadi,66950.0,318593,Arrow Truck Sales,Tampa, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2016/ee-listing-42165547
2017,Kenworth,T680,72950.0,524975,Arrow Truck Sales,Houston, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2017/ee-listing-42129167
2021,Freightliner,Cascadi,104200.0,426940,Schneider,West Memphis, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2021/ee-listing-42143070
2014,Freightliner,Cascadi,37495.0,572045,Truck and Van Outlet,Miami, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2014/ee-listing-42181844
2015,Volvo,Vnl64T670,64900.0,445003,Bergey's Truck Centers,Souderton, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t670-2015/ee-listing-42148833
2018,Peterbilt,579,69950.0,592547,Arrow Truck Sales,Strafford, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2018/ee-listing-42148459
2016,Peterbilt,579,59950.0,607957,Arrow Truck Sales,Dallas, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2016/ee-listing-42113202
2016,Kenworth,W900,134900.0,492900,The Peterbilt Store,Fort Pierce, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/w900-2016/ee-listing-42121447
2018,Freightliner,Cascadia126,79900.0,489872,Doggett Freightliner,North Little Rock, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia126-2018/ee-listing-42164759
2016,Kenworth,T680,62995.0,681538,Truck and Van Outlet,Miami, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2016/ee-listing-42181851
1996,Mack,Cl713,34500.0,429175,Brookside Equipment Sales Inc,Phillipston, MA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/cl713-1996/ee-listing-42144477
2018,Freightliner,Cascadi,55500.0,558198,Schneider,Charlotte, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42183888
2019,Kenworth,T680,95500.0,452161,Kenworth of Louisiana,Gray, LA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42158814
2017,Volvo,Vnl780,64950.0,633943,Arrow Truck Sales,Elizabeth, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl780-2017/ee-listing-42132458
2018,Freightliner,Cascadi,46500.0,674381,Schneider,Charlotte, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184042
2019,Kenworth,W900L,144900.0,477455,Bruckner Truck Sales,Oklahoma City, OK,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/w900l-2019/ee-listing-42171834
2015,Freightliner,M2,59900.0,123297,West Michigan International,Grand Rapids, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2-2015/ee-listing-42154228
2018,Kenworth,T680,119900.0,429860,Wichita Kenworth,Dodge City, KS,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2018/ee-listing-42070153
2018,Peterbilt,579,79950.0,557383,Arrow Truck Sales,Houston, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2018/ee-listing-42075623
2019,International,Lt6256X4,89900.0,259514,International Used Truck Center,West Sacramento, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt6256x4-2019/ee-listing-42165575
2017,Kenworth,T680,55000.0,643228,Doggett Freightliner,El Paso, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2017/ee-listing-42164739
2019,Volvo,Vnl860,94950.0,440294,Arrow Truck Sales,Fontana, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl860-2019/ee-listing-42141219
2018,International,L,62900.0,495040,Diamond Truck Sales Inc,Bakersfield, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt-2018/ee-listing-42181914
2017,Freightliner,Cascadia125,82900.0,404016,Freightliner of Grand Rapids,Grand Rapids, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2017/ee-listing-42127970
2020,Volvo,Vnl760,96200.0,594685,Affinity Truck Center,Fresno, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t76070sleeper-2020/ee-listing-42140385
2016,Volvo,Vnl670,66950.0,630654,Arrow Truck Sales,Fontana, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl670-2016/ee-listing-42033150
2015,Freightliner,M2112,32995.0,457514,Truck and Van Outlet,Miami, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2112-2015/ee-listing-42181835
2021,Freightliner,NewCascadi,149000.0,248266,IState Truck Center,Inver Grove Heights, MN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/newcascadia-2021/ee-listing-42109123
2018,Freightliner,Cascadi,64950.0,435000,Arrow Truck Sales,Cincinnati, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42165535
2018,Freightliner,Cascadi,46500.0,690357,Schneider,Carlisle, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184033
2018,Mack,Cxu613,74950.0,513676,Arrow Truck Sales,Bolingbrook, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/cxu613-2018/ee-listing-42068271
2018,Volvo,Vnl780,80950.0,638580,Arrow Truck Sales,Fontana, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl780-2018/ee-listing-42066184
2019,Peterbilt,579,89950.0,421026,Arrow Truck Sales,Dallas, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42183819
2019,Freightliner,Cascadevo1,89950.0,505602,Arrow Truck Sales,Fontana, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadevo1-2019/ee-listing-42099202
2018,Kenworth,T880,87900.0,436000,DRS Truck Sales Inc,North Bergen, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t880-2018/ee-listing-42171918
2018,Volvo,Vnl,91625.0,264220,International Used Truck Center,Etna, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl-2018/ee-listing-42140108
2017,Kenworth,T680,56500.0,661584,Doggett Freightliner,Pharr, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2017/ee-listing-42159666
2018,Kenworth,T680,86550.0,415509,Arrow Truck Sales,Fontana, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2018/ee-listing-42129188
2019,Peterbilt,579,105000.0,350638,Doggett Freightliner,North Little Rock, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42135127
2019,Kenworth,T680,89950.0,432777,Arrow Truck Sales,Strafford, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42103469
2019,Kenworth,W900L,139900.0,514950,Bruckner Truck Sales,Oklahoma City, OK,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/w900l-2019/ee-listing-42171845
2018,Freightliner,Cascadi,87900.0,208000,Arrow Truck Sales,Fontana, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42171622
2019,Kenworth,T680,74900.0,493823,Diamond Truck Sales Inc,Turlock, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42170521
2018,Kenworth,T880,89900.0,384000,DRS Truck Sales Inc,North Bergen, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t880-2018/ee-listing-42171907
2018,Freightliner,Cascadi,69000.0,440548,Schneider,Gary, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42184173
2017,Volvo,Vnl630,60950.0,675182,Arrow Truck Sales,Houston, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl630-2017/ee-listing-42084308
2017,International,Prostar+1226X4,45875.0,493221,International Used Truck Center,La Vergne, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/prostar1226x4-2017/ee-listing-42160991
2019,Peterbilt,389,147900.0,460048,Bruckner Truck Sales,Oklahoma City, OK,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/389-2019/ee-listing-42154761
2016,International,LonestarSf,79900.0,570934,West Michigan International,Lansing, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lonestarsfa-2016/ee-listing-42154221
2019,Volvo,Vnl860,84950.0,615774,Arrow Truck Sales,Conley, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl860-2019/ee-listing-42183821
2019,Volvo,Vnl860,121900.0,546372,Affinity Truck Center,Fresno, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl860-2019/ee-listing-42064467
2018,Freightliner,Cascadi,55500.0,599983,Schneider,Houston, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2018/ee-listing-42183910
2017,Western Star,5700Xe,69950.0,468562,Arrow Truck Sales,Jacksonville, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/western-star/5700xe-2017/ee-listing-42134974
2007,International,4300,24950.0,250000,Arrow Truck Sales,Conley, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/4300-2007/ee-listing-42131136
2019,Volvo,Vnl64T760,82500.0,534000,Bruckner Truck Sales,Odessa, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t760-2019/ee-listing-42176609
2016,Kenworth,T680,49900.0,757400,Bruckner Truck Sales,Fountain, CO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2016/ee-listing-42176610
2022,Freightliner,Cascadi,115200.0,420349,Schneider,Portland, OR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2022/ee-listing-42176526
2022,Freightliner,Cascadia126,199900.0,125231,Doggett Freightliner,El Paso, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia126-2022/ee-listing-42115676
2016,Volvo,Vnl670,43500.0,648332,Schneider,Wilmer, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl670-2016/ee-listing-42144938
2018,Peterbilt,579,74990.0,404662,Doggett Freightliner,Laredo, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2018/ee-listing-42133641
2015,Peterbilt,579,44950.0,750000,Arrow Truck Sales,Conley, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2015/ee-listing-42142456
2018,International,L,64500.0,396475,Schneider,Houston, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt-2018/ee-listing-42151364
2019,Peterbilt,579,129900.0,387559,The Peterbilt Store,Davie, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42121361
2020,Peterbilt,579,99900.0,404062,Doggett Freightliner,North Little Rock, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2020/ee-listing-42135124
2016,Freightliner,Cascadi,49950.0,516957,Arrow Truck Sales,Conley, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2016/ee-listing-42177646
2019,Mack,Anthem,102950.0,380643,Arrow Truck Sales,Fontana, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/anthem-2019/ee-listing-42106036
2018,Freightliner,Cascadia126,59900.0,629686,Doggett Freightliner,Pharr, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia126-2018/ee-listing-42159634
2017,Freightliner,Cascadia125,39500.0,589799,Doggett Freightliner,Pharr, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2017/ee-listing-42159669
2020,Kenworth,T680,111500.0,355843,Kenworth of Louisiana,Gray, LA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2020/ee-listing-42144594
2019,Kenworth,T680,89950.0,437626,Arrow Truck Sales,French Camp, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42096741
